"5.5.2.Proporción de mujeres en cargos directivos",""
"Periodo","Proporción de mujeres en cargos directivos"
"2016","36.1"
"2015","34"
"2014","36.1"
"2013","34.3"
"2012","31.9"
"2011","29.8"
"2010","32.2"
