"9.5.2.Investigadores (valor equivalente a tiempo completo) por millón de habitantes",""
"Periodo","Investigadores (valor equivalente a tiempo completo) por millón de habitantes"
"2016","365"
"2015","362.2"
"2014","356.3"
"2013","356.6"
"2012","353.8"
